import_offset,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,keywords,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
3334,"514 Commercial Road, London, E1 0HY",Shadwell,7.0,6.3,Food served,food: 4;place: 3;one: 3;good: 3;would: 3;selection: 3;decent: 3;bar: 3;cloudy: 2;street: 2;look: 2;beer: 2;pint: 2;ok: 2;interior: 2,1498831318,51.5128780247445,-0.0425696773504028,The Mariners,[],Shadwell;Stepney Green;Wapping,Poplar and Limehouse,E1 0HY,14320,http://www.beerintheevening.com/pubs/s/14/14320/Mariners/Limehouse,
3335,"500 Commercial Road, London, E1 0HY",Shadwell,3.0,4.0,,tap: 2;door: 2;always: 2;next: 2;bit: 2;miss: 1;got: 1;surrounded: 1;however: 1;dump: 1;relied: 1;haunt: 1;back: 1;opposed: 1;place: 1,1498831318,51.5128780247445,-0.0425696773504028,The Brewery Tap,[],Shadwell;Stepney Green;Wapping,Poplar and Limehouse,E1 0HY,14319,http://www.beerintheevening.com/pubs/s/14/14319/Brewery_Tap/Limehouse,
3336,"92 Narrow Street, London, E14 8BP",Limehouse,31.0,4.5,TV;Big screen;Food served;Riverside location;Credit cards accepted,pub: 18;food: 16;place: 10;good: 10;service: 9;grapes: 8;bar: 8;pride: 7;go: 7;get: 6;one: 6;beers: 6;river: 6;great: 6;excellent: 6,1498831319,51.5085455484224,-0.0330137145306766,Bootys,[],,Poplar and Limehouse,E14 8BP,3240,http://www.beerintheevening.com/pubs/s/32/3240/Bootys/Limehouse,
3337,"27, Three Colt St, London, E14 8HH",Limehouse,19.0,6.9,,bar: 21;pub: 14;place: 13;one: 9;best: 9;go: 9;night: 8;time: 7;top: 7;like: 7;friday: 6;still: 6;great: 6;friendly: 6;quiet: 6,1498831319,51.5111886879145,-0.0297581361451698,5b Urban Bar,[],,Poplar and Limehouse,E14 8HH,3690,http://www.beerintheevening.com/pubs/s/36/3690/5b_Urban_Bar/Limehouse,
3338,"119 Harrow Rd, Leytonstone, London, E11 3PX",Cann Hall,6.0,8.7,Karaoke;Pool table;Outside seating,well: 4;friendly: 4;back: 3;great: 3;old: 3;nice: 3;staff: 3;last: 2;place: 2;local: 2;lovely: 2;everyone: 2;pub: 2;night: 2;worth: 2,1498831319,51.5592747744345,0.0124694072778398,The Woodhouse Tavern,[],Leytonstone;Leyton,Leyton and Wanstead,E11 3PX,14644,http://www.beerintheevening.com/pubs/s/14/14644/Woodhouse_Tavern/Leytonstone,
3339,"857-861 High Road, Leytonstone, London, E11 1HH",Leytonstone,29.0,5.7,Food served;Real ale;Wireless internet access,beer: 17;good: 16;staff: 15;wetherspoons: 14;cheap: 10;one: 9;pub: 9;great: 8;get: 8;always: 8;back: 8;go: 8;night: 8;better: 7;even: 7,1498831319,51.569496755547,0.0120983055439505,The Walnut Tree,[],Leytonstone;Wanstead;Snaresbrook,Leyton and Wanstead,E11 1HH,6068,http://www.beerintheevening.com/pubs/s/60/6068/Walnut_Tree/Leytonstone,
3340,"692 High Road, Leytonstone, London, E11 3AA",Leytonstone,26.0,5.1,TV;Pool table;Food served;Sunday roast,pub: 23;good: 18;place: 11;staff: 10;real: 8;bar: 8;irish: 8;beer: 7;upstairs: 7;people: 7;drink: 7;great: 7;food: 7;friendly: 7;music: 6,1498831319,51.5685803654929,0.0115239384058449,The Sheepwalk,[],Leytonstone;Wanstead,Leyton and Wanstead,E11 3AA,6160,http://www.beerintheevening.com/pubs/s/61/6160/Sheepwalk/Leytonstone,
3341,"175, Capworth St, London, E10 5AR",Leyton,2.0,4.5,,,1498831320,51.5706395903015,-0.0159329031904733,The Lord Clyde,[],,Leyton and Wanstead,E10 5AR,16985,http://www.beerintheevening.com/pubs/s/16/16985/Lord_Clyde/Leyton,
3342,"110 Grove Green Road, Leyton, London, E10 6PN",Grove Green,13.0,8.1,TV;Big screen,pub: 12;great: 6;one: 5;really: 5;two: 5;good: 4;friendly: 4;pubs: 4;watching: 4;sport: 3;back: 3;game: 3;ales: 3;also: 3;better: 3,1498831320,51.5608596964375,-0.0023929508968913,The Northcote,[],Leyton;Leytonstone,Leyton and Wanstead,E10 6PN,20058,http://www.beerintheevening.com/pubs/s/20/20058/Northcote/Leyton,
3343,"475, High Rd Leyton, London, E10 5EL",Leyton,4.0,5.8,,look: 3;night: 2;barmaids: 2;clientelle: 1;something: 1;friday: 1;another: 1;good: 1;odds: 1;even: 1;one: 1;allmale: 1;finishes: 1;amazing: 1;place: 1,1498831320,51.5642756523781,-0.0113187185546529,The Lion and Key,[],Leyton;Leytonstone,Leyton and Wanstead,E10 5EL,16982,http://www.beerintheevening.com/pubs/s/16/16982/Lion_and_Key/Leyton,
3344,"265B High Road, Leyton, London, E10 5QN",Leyton,,,,good: 6;pub: 6;ales: 5;last: 4;cider: 3;visit: 3;decent: 3;ale: 3;london: 2;club: 2;cosy: 2;busy: 2;different: 2;tap: 2;interior: 2,1498831320,51.559313076527,-0.00821704621764381,Leyton Technical,[],,Leyton and Wanstead,E10 5QN,44182,http://www.beerintheevening.com/pubs/s/44/44182/Leyton_Technical/Leyton,
3345,"High Road, Leyton, London, E15 2BX",Cathall,,,,decent: 3;well: 2;bar: 2;miss: 1;interior: 1;pub: 1;war: 1;totally: 1;smiled: 1;scene: 1;staff: 1;large: 1;island: 1;garden: 1;layout: 1,1498831320,51.5545036729244,-0.00513818190258024,Leyton Star,[],Leyton;Stratford,Leyton and Wanstead,E15 2BX,45629,http://www.beerintheevening.com/pubs/s/45/45629/Leyton_Star/Leyton,
3346,"324  Lewisham Road, London, SE13 5JW",,,,Pool table;Quiz machines,bar: 5;place: 4;sports: 4;back: 3;pub: 3;would: 3;plough: 3;like: 2;really: 2;think: 2;cup: 2;world: 2;many: 2;leaving: 2;even: 2,1498831320,,,Pitchers Sports Bar,[],,,SE13 5JW,2360,http://www.beerintheevening.com/pubs/s/23/2360/Pitchers_Sports_Bar/Lewisham,
3347,"139-141 Lewisham High Street, London, SE13 6AA",Lewisham Central,20.0,4.1,Big screen;Karaoke;Wireless internet access,pub: 19;place: 15;good: 15;lewisham: 13;like: 11;one: 9;great: 9;bar: 9;really: 8;get: 7;marlowes: 6;dj: 6;best: 6;real: 5;saturday: 5,1498831320,51.4602942560371,-0.0108325214163514,The Market Tavern,[],,"Lewisham, Deptford",SE13 6AA,3693,http://www.beerintheevening.com/pubs/s/36/3693/Market_Tavern/Lewisham,
3348,"1 Lee High Road, Lewisham, London, SE13 5LD",Blackheath,39.0,4.9,Sky TV;Big screen;Quiz machines;Food served;Sunday roast;Real ale;Cocktails;Late licence;Smoking area;Air conditioning;Disabled access;Disabled toilet,one: 106;bar: 86;lewisham: 63;like: 59;staff: 53;pub: 47;place: 47;good: 46;great: 29;last: 29;really: 28;go: 28;night: 28;would: 26;get: 25,1498831320,51.4623309624978,-0.00844056060277036,One,[],,Lewisham East,SE13 5LD,30178,http://www.beerintheevening.com/pubs/s/30/30178/One/Lewisham,
3349,"354, Lewisham High St, London, SE13 6LE",Lewisham Central,,,TV;Fruit machines;Real ale;Outside seating;Dogs allowed,pub: 63;beer: 27;good: 24;lewisham: 20;friendly: 18;staff: 16;great: 15;ale: 14;ales: 14;food: 14;farmers: 14;nice: 14;one: 13;real: 13;like: 13,1498831320,51.456133237279,-0.0152309481508522,The Jolly Farmers (ex jordan),[],,"Lewisham, Deptford",SE13 6LE,2487,http://www.beerintheevening.com/pubs/s/24/2487/Jolly_Farmers_ex_jordan_/Lewisham,
3350,"Courthill Road, Lewisham, London, SE13 6DW",Lewisham Central,,,,pub: 11;hobbit: 4;one: 3;maybe: 2;boarded: 2;upon: 2;seen: 2;away: 2;good: 2;sadly: 2;felt: 2;though: 2;pubs: 2;real: 2;heads: 2,1498831320,51.4559546920383,-0.00841583484872744,The Hansburys,[],,"Lewisham, Deptford",SE13 6DW,42313,http://www.beerintheevening.com/pubs/s/42/42313/Hansburys/Lewisham,
3351,"Deptford High Street, Lewisham, London, SE8 4NS",New Cross,,,,pub: 4;fairly: 3;antic: 3;cider: 2;couple: 2;decent: 2;dishes: 1;completely: 1;rear: 1;customer: 1;station: 1;gold: 1;tvs: 1;london: 1;volden: 1,1498831321,51.4782438060098,-0.026267421463291,Job Centre,[],New Cross;New Cross Gate,"Lewisham, Deptford",SE8 4NS,44703,http://www.beerintheevening.com/pubs/s/44/44703/Job_Centre/Lewisham,
3352,"316, Lewisham High St, London, SE13 6JZ",Lewisham Central,,,Quiz night;Live music;Jukebox;Pool table;Cocktails;Late licence,pub: 21;fox: 17;night: 15;staff: 15;good: 15;friendly: 13;go: 13;bar: 12;music: 11;people: 11;back: 11;great: 10;beer: 10;cheap: 10;bit: 9,1498831321,51.4572724700321,-0.0140011686711863,The Fox and Firkin,[],,"Lewisham, Deptford",SE13 6JZ,2747,http://www.beerintheevening.com/pubs/s/27/2747/Fox_and_Firkin/Lewisham,
3353,"49 Whitcomb Street, London, WC2H 7DP",,,,,,1498831321,,,The Buzz Bar,[],Piccadilly Circus;Leicester Square;Charing Cross,,WC2H 7DP,750,http://www.beerintheevening.com/pubs/s/75/750/Buzz_Bar/Leicester_Square,
3354,"37 Cranbourn St, London, WC2H 7AD",St James's,,,TV;Sky TV;Food served;Real ale,pub: 48;beer: 18;place: 18;food: 17;london: 16;pint: 16;staff: 15;manager: 15;brewmaster: 13;drink: 13;would: 13;nice: 13;visit: 13;bar: 12;service: 11,1498831321,51.5114289897315,-0.127861796702316,The Brewmaster,[],Leicester Square;Covent Garden;Charing Cross,Cities of London and Westminster,WC2H 7AD,1102,http://www.beerintheevening.com/pubs/s/11/1102/Brewmaster/Leicester_Square,
3355,"207 Lee High Road, London, SE13 5PQ",Blackheath,10.0,4.0,,good: 10;nice: 6;pub: 6;night: 6;closed: 5;friday: 3;beer: 3;pubs: 3;back: 3;get: 3;atmosphere: 3;pool: 3;like: 2;rating: 2;comment: 2,1498831321,51.4588823331805,0.00448011345299079,The Famous Swan of Lee,[],,Lewisham East,SE13 5PQ,2867,http://www.beerintheevening.com/pubs/s/28/2867/Famous_Swan_of_Lee/Lee,
3356,"82-84, St. Martins Lane, London, WC2N 4AA",St James's,,,,place: 6;good: 6;bar: 6;restaurant: 4;food: 4;drinks: 4;service: 4;something: 3;last: 3;get: 3;browns: 3;afternoon: 3;though: 3;bill: 3;excellent: 2,1498831321,51.5115117280229,-0.127411647811659,Browns Restaurant and Bar,[],Leicester Square;Covent Garden;Charing Cross,Cities of London and Westminster,WC2N 4AA,2767,http://www.beerintheevening.com/pubs/s/27/2767/Browns_Restaurant_and_Bar/Leicester_Square,
3357,"25-27 Burnt Ash Green, Lee, London, SE12 8RG",Lee Green,,,Food served;Real ale;Wireless internet access,pub: 30;staff: 15;like: 14;one: 11;time: 10;bar: 10;dirty: 10;better: 9;people: 9;wetherspoons: 9;cheap: 9;beer: 8;toilets: 8;going: 8;get: 8,1498831321,51.4556455286716,0.0117944817727451,The Edmund Halley,[],,Lewisham East,SE12 8RG,435,http://www.beerintheevening.com/pubs/s/43/435/Edmund_Halley/Lee,
3358,"394 Lee High Road, Lee, London, SE12 8RW",Lee Green,,,Live music;Dartboard;Outside seating,pub: 21;best: 8;great: 7;nice: 6;beer: 5;friendly: 5;lee: 5;good: 4;time: 4;pint: 4;staff: 4;music: 3;well: 3;made: 3;garden: 3,1498831321,51.4564048375726,0.0105179781307477,The Duke of Edinburgh,[],,Lewisham East,SE12 8RW,2802,http://www.beerintheevening.com/pubs/s/28/2802/Duke_of_Edinburgh/Lee,
3359,"162, Lee High Rd, Lewisham, London, SE13 5PR",Lewisham Central,19.0,4.3,Live music,pub: 24;music: 18;like: 13;rose: 12;great: 11;lee: 11;dirty: 10;go: 9;dont: 9;live: 8;manager: 8;dylan: 8;rockstock: 8;night: 8;bands: 7,1498831322,51.4595158315362,-0.00418692744990125,Dirty South,[],,"Lewisham, Deptford",SE13 5PR,1442,http://www.beerintheevening.com/pubs/s/14/1442/Dirty_South/Lee,
3360,"11, Kingswood Place, London, SE13 5BU",Blackheath,49.0,7.0,Outside seating,pub: 64;friendly: 23;nice: 19;best: 18;local: 17;well: 15;great: 14;good: 14;beer: 13;place: 13;area: 12;like: 12;little: 11;one: 10;old: 10,1498831322,51.4610709687072,0.00375544926639961,The Dacre Arms,[],,Lewisham East,SE13 5BU,2866,http://www.beerintheevening.com/pubs/s/28/2866/Dacre_Arms/Lee,
3361,"117, Burnt Ash Hill, London, SE12 0AJ",Grove Park,,,Quiz night;TV;Sky TV;Karaoke;Dartboard;Fruit machines;Quiz machines;Food served;Sunday roast;Real ale;Outside seating;Dogs allowed;Children allowed;Credit cards accepted;Car park;Function room for hire;Disabled access,pub: 42;youngs: 26;good: 21;beer: 18;nice: 15;staff: 14;pint: 13;place: 13;friendly: 11;drink: 10;best: 10;boozer: 9;great: 9;quiz: 9;get: 9,1498831322,51.4436907648328,0.0177447046243987,The Crown,[],,Lewisham East,SE12 0AJ,6434,http://www.beerintheevening.com/pubs/s/64/6434/Crown/Lee,
3362,"10-12 Leadenhall Market, London, EC3V 1LR",Langbourn,75.0,6.9,Dartboard;Food served;Real ale,pub: 54;bar: 38;youngs: 32;market: 32;city: 31;good: 31;one: 22;like: 20;get: 18;leadenhall: 18;great: 17;beer: 17;outside: 16;visit: 16;nice: 14,1498831322,51.5126987116116,-0.0834354112829458,The Lamb Tavern,[],Monument;Bank;Cannon Street,Cities of London and Westminster,EC3V 1LR,7295,http://www.beerintheevening.com/pubs/s/72/7295/Lamb_Tavern/Leadenhall_Market,
3363,"92 Bramley Road, Ladbroke Grove, London, W10 6UG",Notting Dale,,,,pub: 4;old: 4;friendly: 3;drink: 3;road: 2;men: 2;place: 2;mans: 2;food: 2;quick: 2;fact: 2;better: 2;monday: 2;locals: 2;worse: 2,1498831323,51.5139580973921,-0.217459662356677,Pig and Whistle,[],Latimer Road;White City;Ladbroke Grove,Kensington,W10 6UG,38815,http://www.beerintheevening.com/pubs/s/38/38815/Pig_and_Whistle/Ladbroke_Grove,
3364,"122 Leadenhall Street, Leadenhall, London, EC3V 4PT",,3.0,4.7,Wireless internet access,write: 2;really: 1;home: 1;nothing: 1;never: 1;mind: 1,1498831323,,,Square Mile Bar,[],Monument;Bank;Liverpool Street,,EC3V 4PT,9506,http://www.beerintheevening.com/pubs/s/95/9506/Square_Mile_Bar/Leadenhall,
3365,"96 Ladbroke Grove, Notting Hill, London, W11 1PY",Colville,,,Quiz night;Live music;Sky TV;Big screen;Karaoke;Pool table;Fruit machines;Quiz machines;Food served;Sunday roast;Real ale;Charles Wells Bombardier and guest ales);Outside seating;Late licence;Credit cards accepted;Visa;American Express);Smoking area;Function room for hire;Wireless internet access,pub: 31;great: 20;bar: 13;place: 13;good: 12;big: 11;food: 11;atmosphere: 11;area: 10;staff: 10;like: 10;football: 10;much: 9;elgin: 9;world: 8,1498831323,51.5164646907877,-0.209045550469537,The Elgin,[],Ladbroke Grove;Latimer Road;Westbourne Park,Kensington,W11 1PY,3643,http://www.beerintheevening.com/pubs/s/36/3643/Elgin/Ladbroke_Grove,
3366,"Ladbroke Grove, Ladbroke Grove, London, W11 1PN",Notting Dale,,,,years: 2;brendan: 2;time: 2;pub: 2;still: 2;charge: 2;im: 2;best: 2;2010: 1;news: 1;amen: 1;worlds: 1;arms: 1;finest: 1;ts: 1,1498831323,51.5162376256306,-0.209486842627196,The Kensington Park,[],Ladbroke Grove;Latimer Road;Westbourne Park,Kensington,W11 1PN,38451,http://www.beerintheevening.com/pubs/s/38/38451/Kensington_Park/Ladbroke_Grove,
3367,"36 Golborne Road, London, W10 5PR",Golborne,4.0,7.0,Food served,portobello: 3;staff: 3;earl: 2;bed: 2;bridge: 2;bar: 2;better: 1;sometime: 1;sofas: 1;first: 1;currently: 1;dates: 1;much: 1;website: 1;warwick: 1,1498831323,51.5226310462948,-0.20770810546833,The Golborne Grove,[],Westbourne Park;Ladbroke Grove;Latimer Road,Kensington,W10 5PR,20405,http://www.beerintheevening.com/pubs/s/20/20405/Golborne_Grove/Ladbroke_Grove,
3368,"225, Ladbroke Grove, London, W10 6HQ",St. Helen's,8.0,4.8,Food served,place: 5;nice: 5;bar: 5;pub: 5;local: 4;good: 3;used: 3;pint: 3;road: 2;character: 2;little: 2;food: 2;ales: 2;since: 2;pubs: 2,1498831323,51.5193704655527,-0.211482814648495,The Earl Percy,[],Ladbroke Grove;Latimer Road;Westbourne Park,Kensington,W10 6HQ,2066,http://www.beerintheevening.com/pubs/s/20/2066/Earl_Percy/Ladbroke_Grove,
3369,"250 Ladbroke Grove, London, W10 5LP",Golborne,5.0,6.4,Quiz night;Live music;TV;Big screen;Food served;Sunday roast;Real ale;Outside seating;Dogs allowed;Credit cards accepted;Smoking area;Wireless internet access,place: 5;awful: 3;beer: 2;area: 2;say: 2;street: 1;ww1: 1;barman: 1;tasted: 1;difficult: 1;london: 1;corner: 1;order: 1;men: 1;butthis: 1,1498831323,51.522718731057,-0.212865198285025,The Eagle,[],Ladbroke Grove;Latimer Road;Westbourne Park,Kensington,W10 5LP,27847,http://www.beerintheevening.com/pubs/s/27/27847/Eagle/Ladbroke_Grove,http://www.theeagle.co.uk
3370,"Kingston Vale, London, SW15 3RP",,,,Pool table;Quiz machines,,1498831323,,,The Duke of Cambridge,[],,,SW15 3RP,324,http://www.beerintheevening.com/pubs/s/32/324/Duke_of_Cambridge/Kingston_Vale,
3371,"28 Stamford Road, London, N1 4JL",De Beauvoir,9.0,6.1,,pub: 9;night: 8;stop: 6;trolley: 6;music: 5;wednesday: 5;thursday: 5;friday: 5;audition: 4;still: 4;piano: 4;saturday: 4;new: 4;mick: 4;sunday: 4,1498831324,51.5443328598297,-0.0767414692201248,The Trolley Stop,[],Dalston Kingsland;Canonbury,Hackney South and Shoreditch,N1 4JL,26684,http://www.beerintheevening.com/pubs/s/26/26684/Trolley_Stop/Kingsland,
3372,"109, Mortimer Rd, London, N1 4JY",De Beauvoir,22.0,4.5,Food served;Outside seating,pub: 25;good: 19;food: 18;nice: 12;great: 12;friendly: 10;us: 10;staff: 10;place: 10;one: 8;menu: 8;really: 8;beer: 8;back: 8;atmosphere: 8,1498831324,51.5429077588862,-0.079224375564216,The Talbot,[],Dalston Kingsland;Canonbury,Hackney South and Shoreditch,N1 4JY,7238,http://www.beerintheevening.com/pubs/s/72/7238/Talbot/Kingsland,
3373,"59, Kingsland High St, London, E8 2JS",Dalston,3.0,5.3,Sky TV,station: 4;pub: 4;road: 2;quiet: 2;dalston: 2;right: 2;busy: 2;next: 2;ridley: 2;sportsky: 1;way: 1;smelly: 1;charm: 1;correct: 1;unless: 1,1498831324,51.5474560861996,-0.0758164976740666,The Railway Tavern,[],Dalston Kingsland;Canonbury;Hackney Central,Hackney North and Stoke Newington,E8 2JS,16960,http://www.beerintheevening.com/pubs/s/16/16960/Railway_Tavern/Kingsland,
3374,"114 Judd St, London, WC1H 9NT",King's Cross,,,Fruit machines;Food served;Real ale;Outside seating,pub: 71;good: 34;king: 24;place: 23;ales: 22;greene: 21;beer: 20;staff: 20;area: 17;food: 17;friendly: 16;nice: 16;abbot: 14;ipa: 14;pubs: 14,1498831324,51.5279086600793,-0.124821528752863,The Skinners Arms,[],King's Cross St. Pancras;Russell Square;Euston,Holborn and St Pancras,WC1H 9NT,7170,http://www.beerintheevening.com/pubs/s/71/7170/Skinners_Arms/Kings_Cross,
3375,"194, Southgate Rd, Islington, London, N1 3HT",De Beauvoir,11.0,7.0,Karaoke,great: 11;pub: 9;atmosphere: 3;nights: 3;night: 3;decent: 3;staff: 3;back: 2;one: 2;people: 2;relaxed: 2;nice: 2;always: 2;also: 2;week: 2,1498831324,51.5460536937361,-0.0835340238357815,The Perseverance,[],Dalston Kingsland;Canonbury;Highbury and Islington,Hackney South and Shoreditch,N1 3HT,26426,http://www.beerintheevening.com/pubs/s/26/26426/Perseverance/Kingsland,
3376,"49, Cecilia Rd, London, E8 2ES",Dalston,2.0,4.0,,demolished: 1;2004: 1,1498831324,51.5505580651514,-0.0686755625601606,The Norfolk Arms,[],Dalston Kingsland;Hackney Central,Hackney North and Stoke Newington,E8 2ES,16959,http://www.beerintheevening.com/pubs/s/16/16959/Norfolk_Arms/Kingsland,
3377,"447, Kingsland Rd, London, E8 4AU",De Beauvoir,2.0,6.0,,,1498831324,51.5435380459786,-0.0765298136853253,The Prince of Wales,[],Dalston Kingsland;Canonbury,Hackney South and Shoreditch,E8 4AU,16958,http://www.beerintheevening.com/pubs/s/16/16958/Prince_of_Wales/Kingsland,
3378,"Kings Place, 90 York Way, Kings Cross, London, N1 9AG",Caledonian,,,,expensive: 1;evening: 1;area: 1;cocktails: 1;fantastic: 1;apart: 1;outdoor: 1;yeah: 1;perfect: 1;amstell: 1;weirdly: 1;summers: 1;cocktail: 1;horrifically: 1,1498831324,51.5342391190942,-0.121994849970504,Rotunda Bar,[],King's Cross St. Pancras;Euston Square;Euston,Islington South and Finsbury,N1 9AG,37637,http://www.beerintheevening.com/pubs/s/37/37637/Rotunda_Bar/Kings_Cross,
3379,"33 Caledonian Road, Kings Cross, London, N1 9BU",Caledonian,,,,place: 2;sort: 2;bar: 2;really: 2;add: 1;isnt: 1;still: 1;continental: 1;evening: 1;ive: 1;dj: 1;plenty: 1;real: 1;one: 1;draught: 1,1498831324,51.5325744807972,-0.120246670342802,Ruby Lounge,[],King's Cross St. Pancras;Angel;Euston Square,Islington South and Finsbury,N1 9BU,36051,http://www.beerintheevening.com/pubs/s/36/36051/Ruby_Lounge/Kings_Cross,
3380,"Caledonian Road, Kings Cross, London, N1 9DT",Caledonian,,,,,1498831325,51.5317714615063,-0.12064019784764,Simmons,[],King's Cross St. Pancras;Euston;Euston Square,Islington South and Finsbury,N1 9DT,39209,http://www.beerintheevening.com/pubs/s/39/39209/Simmons/Kings_Cross,
3381,"Unit 8 Shared Service Yard, Goods Way, Kings Cross, London, N1C 4AH",,,,,pub: 14;ales: 9;station: 9;train: 9;one: 8;range: 8;place: 8;good: 8;even: 7;bar: 7;fullers: 6;well: 5;time: 5;beers: 5;guest: 5,1498831325,,,The Parcel Yard,[],King's Cross St. Pancras;Euston Square;Euston,,N1C 4AH,43619,http://www.beerintheevening.com/pubs/s/43/43619/Parcel_Yard/Kings_Cross,
3382,"244 York Way, London, N7 9AG",Caledonian,4.0,3.0,,pub: 2;irish: 2;family: 2;beer: 2;ok: 2;grubby: 1;marketing: 1;places: 1;men: 1;fab: 1;closed: 1;get: 1;stuff: 1;rude: 1;friendly: 1,1498831325,51.5430022053351,-0.125643250588219,Rosie McCann's,[],Caledonian Road;Caledonian Road and Barnsbury;Camden Town,Islington South and Finsbury,N7 9AG,18707,http://www.beerintheevening.com/pubs/s/18/18707/Rosie_McCanns/Kings_Cross,
3383,"141 Kings Cross Road, Kings Cross, London, London, WC1X 9BJ",King's Cross,,,,pub: 5;smiths: 4;london: 3;keg: 3;real: 3;ale: 3;enough: 3;road: 2;last: 2;little: 2;welcoming: 2;watching: 2;pleasant: 2;lager: 2;floor: 2,1498831325,51.5295225179733,-0.116104886253345,The Northumberland Arms,[],King's Cross St. Pancras;Angel;Russell Square,Holborn and St Pancras,WC1X 9BJ,32072,http://www.beerintheevening.com/pubs/s/32/32072/Northumberland_Arms/Kings_Cross,
3384,"126, York Way, London, N1 0AX",Caledonian,6.0,4.7,,kings: 3;back: 2;sunday: 2;go: 2;nights: 2;place: 2;closed: 2;looks: 2;sundays: 2;�3: 2;backpackers: 2;cross: 2;imminent: 1;2010: 1;chair: 1,1498831326,51.5367025941716,-0.121965546630661,The Backpackers,[],King's Cross St. Pancras;Mornington Crescent;Euston Square,Islington South and Finsbury,N1 0AX,21801,http://www.beerintheevening.com/pubs/s/21/21801/Backpackers/Kings_Cross,
