,address,admin_ward,bite_number_ratings,bite_user_rating,facilities,last_scraped,latitude,longitude,name,nearby_train_stations,nearby_tube_stations,parliamentary_constituency,postcode,source_pub_id,source_url,website
3925,"99-103 Fulham Road, Brompton, London, SW3 6RH",Brompton & Hans Town,2.0,5.5,[''],1498831390,51.4930550075179,-0.169296216855773,The Crescent,[],"[{'name': 'South Kensington', 'distance': '0.2 miles'}, {'name': 'Sloane Square', 'distance': '0.6 miles'}, {'name': 'Gloucester Road', 'distance': '0.6 miles'}]",Chelsea and Fulham,SW3 6RH,6035,http://www.beerintheevening.com/pubs/s/60/6035/Crescent/Brompton,
3926,"17 Mossop Street, London, SW3 2LY",Brompton & Hans Town,24.0,5.9,['Food served'],1498831390,51.4938305059593,-0.165980612215951,The Admiral Codrington,[],"[{'name': 'South Kensington', 'distance': '0.4 miles'}, {'name': 'Sloane Square', 'distance': '0.5 miles'}, {'name': 'Knightsbridge', 'distance': '0.6 miles'}]",Chelsea and Fulham,SW3 2LY,3526,http://www.beerintheevening.com/pubs/s/35/3526/Admiral_Codrington/Brompton,
3927,"67, Bromley High St, London, E3 3EN",Bromley North,5.0,4.4,[''],1498831390,51.5281284000514,-0.0152154404075653,The Blue Anchor,[],"[{'name': 'Bromley-by-Bow', 'distance': '0.3 miles'}, {'name': 'Bow Road', 'distance': '0.4 miles'}, {'name': 'Mile End', 'distance': '0.9 miles'}]",Poplar and Limehouse,E3 3EN,16926,http://www.beerintheevening.com/pubs/s/16/16926/Blue_Anchor/Bromley,
3928,"2-3 Greenland Place, Camden, London, NW1 0AP",Camden Town with Primrose Hill,,,"['Quiz night', 'Live music', 'Sky TV', 'Pool table', 'Dartboard', 'Fruit machines', 'Food served']",1498831390,51.5387723828946,-0.141823369516285,The Black Heart,[],"[{'name': 'Camden Town', 'distance': '0.1 miles'}, {'name': 'Mornington Crescent', 'distance': '0.4 miles'}, {'name': 'Kentish Town West', 'distance': '0.6 miles'}]",Holborn and St Pancras,NW1 0AP,3013,http://www.beerintheevening.com/pubs/s/30/3013/Black_Heart/Camden,
3929,"45, Tulse Hill, Brixton, London, SW2 2TJ",Tulse Hill,4.0,4.0,[''],1498831390,51.4541691593867,-0.113019586543857,The Two Woodcocks,[],[],Streatham,SW2 2TJ,1514,http://www.beerintheevening.com/pubs/s/15/1514/Two_Woodcocks/Brockwell_Park,
3930,"69, Upper Brockley Rd, Brockley, London, SE4 1TF",Brockley,16.0,7.1,[''],1498831390,51.4673105384894,-0.0333334522371794,The Wickham Arms,[],"[{'name': 'New Cross', 'distance': '0.7 miles'}, {'name': 'New Cross Gate', 'distance': '0.7 miles'}]","Lewisham, Deptford",SE4 1TF,4625,http://www.beerintheevening.com/pubs/s/46/4625/Wickham_Arms/Brockley,
3931,"50 Atlantic Road, London, SW9 8JN",Coldharbour,4.0,4.2,[''],1498831390,51.462001809642,-0.112466185303576,The Tongue and Groove,[],"[{'name': 'Brixton', 'distance': '0.1 miles'}, {'name': 'Clapham North', 'distance': '0.8 miles'}, {'name': 'Stockwell', 'distance': '0.9 miles'}]",Dulwich and West Norwood,SW9 8JN,1410,http://www.beerintheevening.com/pubs/s/14/1410/Tongue_and_Groove/Brixton,
3932,"2 Tyrwhitt Road, Brockley, London, London, SE4 1QG",Brockley,,,"['Quiz night (Tuesday Nights)', 'Big screen (For 6 Nations Rugby)', 'Food served (Freshly made every day)', 'Sunday roast', 'Real ale (4 real ales on tap)', 'Outside seating (For eating and drinking)', 'Dogs allowed', 'Children allowed (Until 7pm)', 'Credit cards accepted', 'Smoking area', 'Wireless internet access', 'Disabled access', 'Disabled toilet']",1498831390,51.4662320652095,-0.0242806562157415,The Talbot,[],[],"Lewisham, Deptford",SE4 1QG,39183,http://www.beerintheevening.com/pubs/s/39/39183/Talbot/Brockley,
3933,"38 Kellett Road, London, SW2 1EB",Coldharbour,,,"['Live music (occasionally)', 'Food served', 'Outside seating']",1498831390,51.4596939513594,-0.113784994415849,The Effra Hall Tavern,[],"[{'name': 'Brixton', 'distance': '0.2 miles'}, {'name': 'Clapham North', 'distance': '0.8 miles'}]",Dulwich and West Norwood,SW2 1EB,1391,http://www.beerintheevening.com/pubs/s/13/1391/Effra_Hall_Tavern/Brixton,
3934,"15 Atlantic Road, Brixton, London, SW9 8HX",Coldharbour,,,[''],1498831390,51.4628719830977,-0.113452410977122,Ekcovision,[],"[{'name': 'Brixton', 'distance': '0 miles'}, {'name': 'Clapham North', 'distance': '0.8 miles'}, {'name': 'Stockwell', 'distance': '0.8 miles'}]",Dulwich and West Norwood,SW9 8HX,44680,http://www.beerintheevening.com/pubs/s/44/44680/Ekcovision/Brixton,
3935,"89 Effra Road, Brixton, London, SW2 1DF",Herne Hill,,,[''],1498831391,51.4556690474019,-0.113461521006983,The Effra Social,[],[],Dulwich and West Norwood,SW2 1DF,43606,http://www.beerintheevening.com/pubs/s/43/43606/Effra_Social/Brixton,
3936,"204 Ferndale Rd, brixton, london, SW9 8AG",Ferndale,,,"['Quiz night (thursdays from 8:30pm', '12 bottles of wine to give away!)', 'Live music (coming very soon!)', 'TV (four small screens behind bar)', 'Sky TV (Sky sports showing all live major sports)', 'Big screen (two big screens)', 'Pool table (two)', 'Fruit machines', 'Quiz machines', 'Food served (mon-fri 6:30pm-10pm', 'sat & sun noon-9pm)', 'Sunday roast', 'Real ale (hobgoblin', 'brakspear)', 'Outside seating (a garden paradise', 'seating up to 250 people', 'sumeer BBQs and a great atmosphere!)', 'Late licence (open mon-thu noon-midnight', 'fri &sat noon-1am', 'sun noon-11pm)', 'Credit cards accepted (cash back available (no charge))', 'Accommodation available', 'Wireless internet access (FREE mon-fri 12-6pm)']",1498831391,51.463410569439,-0.119548654481936,The Duke of Edinburgh,[],"[{'name': 'Brixton', 'distance': 'Clapham North'}]",Vauxhall,SW9 8AG,349,http://www.beerintheevening.com/pubs/s/34/349/Duke_of_Edinburgh/Brixton,
3937,"389 Coldharbour Lane, London, SW9 8LQ",Coldharbour,,,['Late licence'],1498831391,51.461666524156,-0.112307269328966,The Dogstar,[],"[{'name': 'Brixton', 'distance': '0.1 miles'}, {'name': 'Clapham North', 'distance': '0.9 miles'}, {'name': 'Stockwell', 'distance': '0.9 miles'}]",Dulwich and West Norwood,SW9 8LQ,317,http://www.beerintheevening.com/pubs/s/31/317/Dogstar/Brixton,
3938,"236-238, Brent Park, Willesden, London, NW10 0JU",Stonebridge,,,[''],1498831391,51.5511516502879,-0.261268222928653,The Carramore,[],"[{'name': 'Neasden', 'distance': '0.5 miles'}, {'name': 'Stonebridge Park', 'distance': '0.9 miles'}]",Brent Central,NW10 0JU,33694,http://www.beerintheevening.com/pubs/s/33/33694/Carramore/Brent_Park,
3939,"75, Devons Rd, London, E3 3PJ",Bromley South,9.0,4.6,[''],1498831391,51.5222043067875,-0.0179956870654277,The Widows Son,[],"[{'name': 'Bromley-by-Bow', 'distance': '0.3 miles'}, {'name': 'Bow Road', 'distance': '0.5 miles'}, {'name': 'Mile End', 'distance': '0.7 miles'}]",Poplar and Limehouse,E3 3PJ,16927,http://www.beerintheevening.com/pubs/s/16/16927/Widows_Son/Bow,
3940,"448, Roman Rd, London, E3 5LU",Bow West,7.0,5.7,[''],1498831391,51.5319525331774,-0.0340378321334827,The Young Prince,[],"[{'name': 'Mile End', 'distance': '0.5 miles'}, {'name': 'Bow Road', 'distance': '0.6 miles'}, {'name': 'Hackney Wick', 'distance': '0.9 miles'}]",Bethnal Green and Bow,E3 5LU,16930,http://www.beerintheevening.com/pubs/s/16/16930/Young_Prince/Bow,
3941,"27 Vivian Road, London, E3 5RE",Bow West,3.0,3.3,[''],1498831391,51.5319665051534,-0.0391700912459091,The Unicorn,[],"[{'name': 'Mile End', 'distance': '0.6 miles'}, {'name': 'Bow Road', 'distance': '0.8 miles'}, {'name': 'Bethnal Green', 'distance': '0.8 miles'}]",Bethnal Green and Bow,E3 5RE,1625,http://www.beerintheevening.com/pubs/s/16/1625/Unicorn/Bow,
3942,"Stroudley Walk, London, E3 3EW",Bromley North,6.0,5.8,[''],1498831391,51.5272143781681,-0.0175330280059932,The Rose and Crown,[],"[{'name': 'Bromley-by-Bow', 'distance': '0.3 miles'}, {'name': 'Bow Road', 'distance': '0.4 miles'}, {'name': 'Mile End', 'distance': '0.8 miles'}]",Poplar and Limehouse,E3 3EW,16922,http://www.beerintheevening.com/pubs/s/16/16922/Rose_and_Crown/Bow,
3943,"224, Devons Rd, London, E3 3PN",Bromley South,2.0,4.0,[''],1498831391,51.5203267716778,-0.0202393832907014,The Tenterden Arms,[],"[{'name': 'Bromley-by-Bow', 'distance': '0.5 miles'}, {'name': 'Bow Road', 'distance': '0.5 miles'}, {'name': 'Mile End', 'distance': '0.7 miles'}]",Poplar and Limehouse,E3 3PN,16920,http://www.beerintheevening.com/pubs/s/16/16920/Tenterden_Arms/Bow,
3944,"359 Mile End Road, Bow, London, E3 4QS",Bow West,6.0,4.5,[''],1498831391,51.5246720945506,-0.0363984911965509,The New Globe,[],"[{'name': 'Mile End', 'distance': '0.1 miles'}, {'name': 'Stepney Green', 'distance': '0.5 miles'}, {'name': 'Bow Road', 'distance': '0.6 miles'}]",Bethnal Green and Bow,E3 4QS,5420,http://www.beerintheevening.com/pubs/s/54/5420/New_Globe/Bow,
3945,"28, Wrights Rd, London, E3 5LD",Bow East,4.0,4.5,[''],1498831392,51.533591650092,-0.0309681244434627,The Milton Arms,[],"[{'name': 'Bow Road', 'distance': '0.6 miles'}, {'name': 'Mile End', 'distance': '0.6 miles'}, {'name': 'Hackney Wick', 'distance': '0.8 miles'}]",Bethnal Green and Bow,E3 5LD,16929,http://www.beerintheevening.com/pubs/s/16/16929/Milton_Arms/Bow,
3946,"580-586, Roman Rd, London, E3 5ES",Bow East,13.0,2.1,"['Food served', 'Real ale', 'Wireless internet access (provided by The Cloud)']",1498831392,51.5327081446342,-0.0302997493546038,The Match Maker,[],"[{'name': 'Bow Road', 'distance': '0.5 miles'}, {'name': 'Mile End', 'distance': '0.6 miles'}, {'name': 'Hackney Wick', 'distance': '0.8 miles'}]",Bethnal Green and Bow,E3 5ES,1422,http://www.beerintheevening.com/pubs/s/14/1422/Match_Maker/Bow,
3947,"133 Bounds Green Road, Bounds Green, London, London, N11 2PP",Bounds Green,9.0,6.4,"[""TV (2 Tv's and 2 Plasma  Screens)"", 'Sky TV (Sky  and Setanta Sports)', 'Big screen', 'Jukebox (Every night)', 'Karaoke (Every Second Sat)', 'Pool table', 'Dartboard', 'Fruit machines', 'Quiz machines', 'Food served (Tues - Sun 12pm - 9.30pm no Food on mondays)', 'Sunday roast', 'Outside seating (with Music)', 'Children allowed (up until 7pm)', 'Late licence (Fri & Sat 2am and Sun & Bank Holidays 12pm)', 'Credit cards accepted', 'Air conditioning', 'Coach parties welcome', 'Disabled access', 'Disabled toilet']",1498831392,51.6053440394171,-0.122658095127255,Springfield Park Tavern,[],[],Hornsey and Wood Green,N11 2PP,31606,http://www.beerintheevening.com/pubs/s/31/31606/Springfield_Park_Tavern/Bounds_Green,
3948,"133 Bounds Green Road, Bounds Green, London, N11 2PP",Bounds Green,,,"['Live music', 'TV', 'Sky TV', 'Big screen', 'Dartboard (Thursday Night League)', 'Fruit machines', 'Food served (Traditional Pub Food)', 'Sunday roast', 'Real ale', 'Outside seating', 'Dogs allowed (In Beer garden ONLY)', 'Children allowed', 'Late licence', 'Credit cards accepted', 'Smoking area', 'Wireless internet access', 'Air conditioning', 'Disabled access', 'Disabled toilet']",1498831392,51.6053440394171,-0.122658095127255,The Springfield Bar & Grill,[],"[{'name': 'Bounds Green', 'distance': '0.2 miles'}, {'name': 'Wood Green', 'distance': '0.8 miles'}, {'name': 'Arnos Grove', 'distance': '1 mile'}]",Hornsey and Wood Green,N11 2PP,30389,http://www.beerintheevening.com/pubs/s/30/30389/Springfield_Bar_Grill/Bounds_Green,http://www.springfieldbar.co.uk
3949,"82 Bounds Green Rd, Bowes Park, London, N11 2EU",Bounds Green,62.0,5.6,"['Quiz night (Tuesday from 8.30pm)', 'Live music (Monday Nights from 9pm)', 'Food served', 'Sunday roast', 'Real ale', 'Outside seating', 'Dogs allowed (In the Garden)', 'Children allowed (before 7pm)', 'Credit cards accepted', 'Smoking area', 'Air conditioning', 'Disabled access', 'Disabled toilet']",1498831392,51.6078439443052,-0.125472256758053,The Ranelagh,[],"[{'name': 'Bounds Green', 'distance': '0.1 miles'}, {'name': 'Arnos Grove', 'distance': '0.7 miles'}]",Hornsey and Wood Green,N11 2EU,23868,http://www.beerintheevening.com/pubs/s/23/23868/Ranelagh/Bounds_Green,
3950,"Boston Manor Road, Hanwell, London, W7 2AX",Northfield,18.0,4.3,[''],1498831392,51.4982916426664,-0.326585105598607,The Royal (Harvester),[],"[{'name': 'Boston Manor', 'distance': '0.2 miles'}, {'name': 'Northfields', 'distance': '0.6 miles'}, {'name': 'South Ealing', 'distance': '0.9 miles'}]","Ealing, Southall",W7 2AX,2040,http://www.beerintheevening.com/pubs/s/20/2040/Royal_Harvester_/Boston_Manor,
3951,"7b Boston Parade, Boston Road, London, W7 2DG",Northfield,7.0,7.7,"['Live music', 'TV']",1498831392,51.4969031763384,-0.325699528897907,The Brogue,[],"[{'name': 'Boston Manor', 'distance': '0.1 miles'}, {'name': 'Northfields', 'distance': '0.6 miles'}, {'name': 'South Ealing', 'distance': '0.9 miles'}]","Ealing, Southall",W7 2DG,6136,http://www.beerintheevening.com/pubs/s/61/6136/Brogue/Boston_Manor,
3952,"Southwark Street, Borough Market, London Bridge, London, SE1 1TL",Cathedrals,15.0,6.4,[''],1498831392,51.5054801817351,-0.0907558407219945,Utobeer,[],"[{'name': 'London Bridge', 'distance': '0.2 miles'}, {'name': 'Borough', 'distance': '0.4 miles'}, {'name': 'Monument', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 1TL,5844,http://www.beerintheevening.com/pubs/s/58/5844/Utobeer/Borough_Market,
3953,"Harper Road, London, SE1 6AD",Chaucer,4.0,2.8,[''],1498831393,51.4964656196576,-0.0938266349913744,The William,[],"[{'name': 'Borough', 'distance': '0.3 miles'}, {'name': 'Elephant and Castle', 'distance': '0.3 miles'}, {'name': 'Southwark', 'distance': '0.7 miles'}]",Bermondsey and Old Southwark,SE1 6AD,25893,http://www.beerintheevening.com/pubs/s/25/25893/William/Borough,
3954,"Borough Market, London Bridge, London",,6.0,7.8,[''],1498831393,,,The New Forest Cider Trailer,[],[],,,6078,http://www.beerintheevening.com/pubs/s/60/6078/New_Forest_Cider_Trailer/Borough_Market,
3955,"28 South Molton Street, London, W1K 5RE",West End,,,['Quiz machines (Millionaire)'],1498831393,51.5138433822919,-0.148530832024415,The Hog in the Pound,[],"[{'name': 'Bond Street', 'distance': '0 miles'}, {'name': 'Oxford Circus', 'distance': '0.3 miles'}, {'name': 'Marble Arch', 'distance': '0.5 miles'}]",Cities of London and Westminster,W1K 5RE,265,http://www.beerintheevening.com/pubs/s/26/265/Hog_in_the_Pound/Bond_Street,
3956,"Pied Bull Court, Galen Place, London, WC1A 2JR",Holborn and Covent Garden,,,['Food served'],1498831393,51.5185625938668,-0.124081158175503,Truckles of Pied Bull Yard,[],"[{'name': 'Holborn', 'distance': '0.2 miles'}, {'name': 'Russell Square', 'distance': '0.3 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC1A 2JR,3774,http://www.beerintheevening.com/pubs/s/37/3774/Truckles_of_Pied_Bull_Yard/Bloomsbury,
3957,"Tavistock Hotel, Tavistock Square, London, WC1H 9EU",Bloomsbury,8.0,4.4,[''],1498831393,51.5242415893089,-0.128316587549798,The Tav Bar,[],"[{'name': 'Russell Square', 'distance': '0.2 miles'}, {'name': 'Euston', 'distance': '0.4 miles'}, {'name': 'Goodge Street', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC1H 9EU,30003,http://www.beerintheevening.com/pubs/s/30/30003/Tav_Bar/Bloomsbury,
3958,"36-38 New Oxford Street, London, WC1A 1EP",Holborn and Covent Garden,,,[''],1498831393,51.5173120569819,-0.125732422509558,The Fly,[],"[{'name': 'Tottenham Court Road', 'distance': '0.2 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}, {'name': 'Covent Garden', 'distance': '0.3 miles'}]",Holborn and St Pancras,WC1A 1EP,4396,http://www.beerintheevening.com/pubs/s/43/4396/Fly/Bloomsbury,
3959,"64, Lant St, London, SE1 1QN",Cathedrals,35.0,7.2,[''],1498831393,51.5008941310961,-0.0946360215452099,The Gladstone Arms,[],"[{'name': 'Borough', 'distance': '0 miles'}, {'name': 'London Bridge', 'distance': '0.5 miles'}, {'name': 'Elephant and Castle', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 1QN,25891,http://www.beerintheevening.com/pubs/s/25/25891/Gladstone_Arms/Borough,
3960,"96 Southwark Bridge Road, London, SE1 0EF",Cathedrals,17.0,6.0,"['Quiz night', 'Food served', 'Sunday roast', 'Gluten free meals available', 'Real ale', 'Cocktails', 'Outside seating', 'Dogs allowed', 'Children allowed', 'Credit cards accepted', 'Smoking area', 'Function room for hire', 'Wireless internet access', 'Disabled access', 'Disabled toilet']",1498831393,51.5019044339621,-0.09815279072534,The Goldsmith Pub and Dining Room,[],"[{'name': 'Borough', 'distance': '0.2 miles'}, {'name': 'Southwark', 'distance': '0.4 miles'}, {'name': 'Elephant and Castle', 'distance': '0.5 miles'}]",Bermondsey and Old Southwark,SE1 0EF,25892,http://www.beerintheevening.com/pubs/s/25/25892/Goldsmith_Pub_and_Dining_Room/Borough,http://thegoldsmithpubanddiningroom.co.uk
3961,"22-23, Woodstock St, London, W1C 2AP",West End,16.0,5.5,[''],1498831394,51.5138155167963,-0.147335749000023,The Last Bid,[],"[{'name': 'Bond Street', 'distance': '0.1 miles'}, {'name': 'Oxford Circus', 'distance': '0.3 miles'}, {'name': 'Marble Arch', 'distance': '0.5 miles'}]",Cities of London and Westminster,W1C 2AP,3165,http://www.beerintheevening.com/pubs/s/31/3165/Last_Bid/Bond_Street,
3962,"59 Marylebone Lane, London, W1M 5FN",,,,['Real ale'],1498831394,,,The Golden Eagle,[],"[{'name': 'Bond Street', 'distance': '0.2 miles'}, {'name': 'Marble Arch', 'distance': '0.5 miles'}, {'name': 'Oxford Circus', 'distance': '0.5 miles'}]",,,76,http://www.beerintheevening.com/pubs/show.shtml/76/Golden_Eagle/Bond_Street,
3963,"88 Marylebone Lane, Bond Street, London, W1U 2PY",Marylebone High Street,,,[''],1498831394,51.5171771975839,-0.150658525149849,The Conduit of Tybourne,[],"[{'name': 'Bond Street', 'distance': '0.2 miles'}, {'name': 'Oxford Circus', 'distance': '0.5 miles'}, {'name': 'Marble Arch', 'distance': '0.5 miles'}]",Cities of London and Westminster,W1U 2PY,33297,http://www.beerintheevening.com/pubs/s/33/33297/Conduit_of_Tybourne/Bond_Street,
3964,"37 Thayer St, London, W1U 2QU",Marylebone High Street,,,['Food served'],1498831394,51.5175957132637,-0.1503965452244,The Angel in the Fields,[],"[{'name': 'Bond Street', 'distance': '0.3 miles'}, {'name': 'Baker Street', 'distance': '0.4 miles'}, {'name': ""Regent's Park"", 'distance': '0.5 miles'}]",Cities of London and Westminster,W1U 2QU,80,http://www.beerintheevening.com/pubs/show.shtml/80/Angel_in_the_Fields/Bond_Street,
3965,"62 Wigmore Street, London, W1U 2SA",Marylebone High Street,,,['Food served'],1498831394,51.5163635189367,-0.149812289317035,The Cock and Lion,[],"[{'name': 'Bond Street', 'distance': '0.2 miles'}, {'name': 'Oxford Circus', 'distance': '0.4 miles'}, {'name': 'Marble Arch', 'distance': '0.5 miles'}]",Cities of London and Westminster,W1U 2SA,84,http://www.beerintheevening.com/pubs/show.shtml/84/Cock_and_Lion/Bond_Street,
3966,"18, Store St, London, WC1E 7DH",Bloomsbury,,,"['TV', 'Sky TV', 'Pool table (downstairs)', 'Fruit machines', 'Quiz machines (Multi-game)', 'Food served (12 - 3', '5 - 9)', 'Sunday roast (12 - 3)', 'Real ale', 'Outside seating', 'Function room for hire']",1498831394,51.5199379605734,-0.131938023914419,The College Arms,[],"[{'name': 'Goodge Street', 'distance': '0.1 miles'}, {'name': 'Tottenham Court Road', 'distance': '0.2 miles'}, {'name': 'Russell Square', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC1E 7DH,667,http://www.beerintheevening.com/pubs/s/66/667/College_Arms/Bloomsbury,
3967,"44 Red Lion Street, Bloomsbury, London, WC1R 4PF",Holborn and Covent Garden,,,['Real ale'],1498831394,51.5199062682338,-0.117582807431092,The Dolphin Tavern,[],"[{'name': 'Holborn', 'distance': '0.2 miles'}, {'name': 'Chancery Lane', 'distance': '0.3 miles'}, {'name': 'Russell Square', 'distance': '0.4 miles'}]",Holborn and St Pancras,WC1R 4PF,1091,http://www.beerintheevening.com/pubs/s/10/1091/Dolphin_Tavern/Bloomsbury,
3968,"51, New Oxford St, London, WC1A 1BL",Holborn and Covent Garden,,,['Outside seating (Beer garden at the back)'],1498831394,51.5168555694746,-0.126428582460011,The Crown,[],"[{'name': 'Tottenham Court Road', 'distance': '0.2 miles'}, {'name': 'Holborn', 'distance': '0.3 miles'}, {'name': 'Covent Garden', 'distance': '0.3 miles'}]",Holborn and St Pancras,WC1A 1BL,3827,http://www.beerintheevening.com/pubs/s/38/3827/Crown/Bloomsbury,
